Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
MCX,mcx_fo,COPPER,245521,OPTFUT,CE,700,COPPER22NOV700CE,COPPER22NOV700CE,COPPER 21NOV22 700 CE,2022-11-21,2500,0.01
MCX,mcx_fo,COPPER,245522,OPTFUT,PE,700,COPPER22NOV700PE,COPPER22NOV700PE,COPPER 21NOV22 700 PE,2022-11-21,2500,0.01
MCX,mcx_fo,COPPER,245834,OPTFUT,CE,705,COPPER22NOV705CE,COPPER22NOV705CE,COPPER 21NOV22 705 CE,2022-11-21,2500,0.01
MCX,mcx_fo,COPPER,245835,OPTFUT,PE,705,COPPER22NOV705PE,COPPER22NOV705PE,COPPER 21NOV22 705 PE,2022-11-21,2500,0.01
MCX,mcx_fo,COPPER,245836,OPTFUT,CE,710,COPPER22NOV710CE,COPPER22NOV710CE,COPPER 21NOV22 710 CE,2022-11-21,2500,0.01
MCX,mcx_fo,COPPER,245837,OPTFUT,PE,710,COPPER22NOV710PE,COPPER22NOV710PE,COPPER 21NOV22 710 PE,2022-11-21,2500,0.01
MCX,mcx_fo,COPPER,245878,OPTFUT,CE,715,COPPER22NOV715CE,COPPER22NOV715CE,COPPER 21NOV22 715 CE,2022-11-21,2500,0.01
MCX,mcx_fo,COPPER,245879,OPTFUT,PE,715,COPPER22NOV715PE,COPPER22NOV715PE,COPPER 21NOV22 715 PE,2022-11-21,2500,0.01
MCX,mcx_fo,COPPER,245890,OPTFUT,CE,720,COPPER22NOV720CE,COPPER22NOV720CE,COPPER 21NOV22 720 CE,2022-11-21,2500,0.01
MCX,mcx_fo,COPPER,245891,OPTFUT,PE,720,COPPER22NOV720PE,COPPER22NOV720PE,COPPER 21NOV22 720 PE,2022-11-21,2500,0.01
MCX,mcx_fo,COPPER,245892,OPTFUT,CE,725,COPPER22NOV725CE,COPPER22NOV725CE,COPPER 21NOV22 725 CE,2022-11-21,2500,0.01
MCX,mcx_fo,COPPER,245893,OPTFUT,PE,725,COPPER22NOV725PE,COPPER22NOV725PE,COPPER 21NOV22 725 PE,2022-11-21,2500,0.01
MCX,mcx_fo,NICKEL,246880,OPTFUT,CE,1640,NICKEL22NOV1640CE,NICKEL22NOV1640CE,NICKEL 21NOV22 1640 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,246881,OPTFUT,PE,1640,NICKEL22NOV1640PE,NICKEL22NOV1640PE,NICKEL 21NOV22 1640 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,246826,OPTFUT,CE,1660,NICKEL22NOV1660CE,NICKEL22NOV1660CE,NICKEL 21NOV22 1660 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,246827,OPTFUT,PE,1660,NICKEL22NOV1660PE,NICKEL22NOV1660PE,NICKEL 21NOV22 1660 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,246559,OPTFUT,CE,1680,NICKEL22NOV1680CE,NICKEL22NOV1680CE,NICKEL 21NOV22 1680 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,246560,OPTFUT,PE,1680,NICKEL22NOV1680PE,NICKEL22NOV1680PE,NICKEL 21NOV22 1680 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,246328,OPTFUT,CE,1700,NICKEL22NOV1700CE,NICKEL22NOV1700CE,NICKEL 21NOV22 1700 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,246329,OPTFUT,PE,1700,NICKEL22NOV1700PE,NICKEL22NOV1700PE,NICKEL 21NOV22 1700 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,246330,OPTFUT,CE,1720,NICKEL22NOV1720CE,NICKEL22NOV1720CE,NICKEL 21NOV22 1720 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,246331,OPTFUT,PE,1720,NICKEL22NOV1720PE,NICKEL22NOV1720PE,NICKEL 21NOV22 1720 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245880,OPTFUT,CE,1740,NICKEL22NOV1740CE,NICKEL22NOV1740CE,NICKEL 21NOV22 1740 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245881,OPTFUT,PE,1740,NICKEL22NOV1740PE,NICKEL22NOV1740PE,NICKEL 21NOV22 1740 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245838,OPTFUT,CE,1760,NICKEL22NOV1760CE,NICKEL22NOV1760CE,NICKEL 21NOV22 1760 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245839,OPTFUT,PE,1760,NICKEL22NOV1760PE,NICKEL22NOV1760PE,NICKEL 21NOV22 1760 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245693,OPTFUT,CE,1780,NICKEL22NOV1780CE,NICKEL22NOV1780CE,NICKEL 21NOV22 1780 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245694,OPTFUT,PE,1780,NICKEL22NOV1780PE,NICKEL22NOV1780PE,NICKEL 21NOV22 1780 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245523,OPTFUT,CE,1800,NICKEL22NOV1800CE,NICKEL22NOV1800CE,NICKEL 21NOV22 1800 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245524,OPTFUT,PE,1800,NICKEL22NOV1800PE,NICKEL22NOV1800PE,NICKEL 21NOV22 1800 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245525,OPTFUT,CE,1820,NICKEL22NOV1820CE,NICKEL22NOV1820CE,NICKEL 21NOV22 1820 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245526,OPTFUT,PE,1820,NICKEL22NOV1820PE,NICKEL22NOV1820PE,NICKEL 21NOV22 1820 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245527,OPTFUT,CE,1840,NICKEL22NOV1840CE,NICKEL22NOV1840CE,NICKEL 21NOV22 1840 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245528,OPTFUT,PE,1840,NICKEL22NOV1840PE,NICKEL22NOV1840PE,NICKEL 21NOV22 1840 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245529,OPTFUT,CE,1860,NICKEL22NOV1860CE,NICKEL22NOV1860CE,NICKEL 21NOV22 1860 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245530,OPTFUT,PE,1860,NICKEL22NOV1860PE,NICKEL22NOV1860PE,NICKEL 21NOV22 1860 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245531,OPTFUT,CE,1880,NICKEL22NOV1880CE,NICKEL22NOV1880CE,NICKEL 21NOV22 1880 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245532,OPTFUT,PE,1880,NICKEL22NOV1880PE,NICKEL22NOV1880PE,NICKEL 21NOV22 1880 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245533,OPTFUT,CE,1900,NICKEL22NOV1900CE,NICKEL22NOV1900CE,NICKEL 21NOV22 1900 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245534,OPTFUT,PE,1900,NICKEL22NOV1900PE,NICKEL22NOV1900PE,NICKEL 21NOV22 1900 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245535,OPTFUT,CE,1920,NICKEL22NOV1920CE,NICKEL22NOV1920CE,NICKEL 21NOV22 1920 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245536,OPTFUT,PE,1920,NICKEL22NOV1920PE,NICKEL22NOV1920PE,NICKEL 21NOV22 1920 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245537,OPTFUT,CE,1940,NICKEL22NOV1940CE,NICKEL22NOV1940CE,NICKEL 21NOV22 1940 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245538,OPTFUT,PE,1940,NICKEL22NOV1940PE,NICKEL22NOV1940PE,NICKEL 21NOV22 1940 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245539,OPTFUT,CE,1960,NICKEL22NOV1960CE,NICKEL22NOV1960CE,NICKEL 21NOV22 1960 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245540,OPTFUT,PE,1960,NICKEL22NOV1960PE,NICKEL22NOV1960PE,NICKEL 21NOV22 1960 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245541,OPTFUT,CE,1980,NICKEL22NOV1980CE,NICKEL22NOV1980CE,NICKEL 21NOV22 1980 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245542,OPTFUT,PE,1980,NICKEL22NOV1980PE,NICKEL22NOV1980PE,NICKEL 21NOV22 1980 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245543,OPTFUT,CE,2000,NICKEL22NOV2000CE,NICKEL22NOV2000CE,NICKEL 21NOV22 2000 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245544,OPTFUT,PE,2000,NICKEL22NOV2000PE,NICKEL22NOV2000PE,NICKEL 21NOV22 2000 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245545,OPTFUT,CE,2020,NICKEL22NOV2020CE,NICKEL22NOV2020CE,NICKEL 21NOV22 2020 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245546,OPTFUT,PE,2020,NICKEL22NOV2020PE,NICKEL22NOV2020PE,NICKEL 21NOV22 2020 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245547,OPTFUT,CE,2040,NICKEL22NOV2040CE,NICKEL22NOV2040CE,NICKEL 21NOV22 2040 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245548,OPTFUT,PE,2040,NICKEL22NOV2040PE,NICKEL22NOV2040PE,NICKEL 21NOV22 2040 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245549,OPTFUT,CE,2060,NICKEL22NOV2060CE,NICKEL22NOV2060CE,NICKEL 21NOV22 2060 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245550,OPTFUT,PE,2060,NICKEL22NOV2060PE,NICKEL22NOV2060PE,NICKEL 21NOV22 2060 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245551,OPTFUT,CE,2080,NICKEL22NOV2080CE,NICKEL22NOV2080CE,NICKEL 21NOV22 2080 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245552,OPTFUT,PE,2080,NICKEL22NOV2080PE,NICKEL22NOV2080PE,NICKEL 21NOV22 2080 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245593,OPTFUT,CE,2100,NICKEL22NOV2100CE,NICKEL22NOV2100CE,NICKEL 21NOV22 2100 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245594,OPTFUT,PE,2100,NICKEL22NOV2100PE,NICKEL22NOV2100PE,NICKEL 21NOV22 2100 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245595,OPTFUT,CE,2120,NICKEL22NOV2120CE,NICKEL22NOV2120CE,NICKEL 21NOV22 2120 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245596,OPTFUT,PE,2120,NICKEL22NOV2120PE,NICKEL22NOV2120PE,NICKEL 21NOV22 2120 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245597,OPTFUT,CE,2140,NICKEL22NOV2140CE,NICKEL22NOV2140CE,NICKEL 21NOV22 2140 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245598,OPTFUT,PE,2140,NICKEL22NOV2140PE,NICKEL22NOV2140PE,NICKEL 21NOV22 2140 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245599,OPTFUT,CE,2160,NICKEL22NOV2160CE,NICKEL22NOV2160CE,NICKEL 21NOV22 2160 CE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245600,OPTFUT,PE,2160,NICKEL22NOV2160PE,NICKEL22NOV2160PE,NICKEL 21NOV22 2160 PE,2022-11-21,1500,0.05
MCX,mcx_fo,NICKEL,245601,OPTFUT,CE,2180,NICKEL22NOV2180CE,NICKEL22NOV2180CE,NICKEL 21NOV22 2180 CE,2022-11-21,1500,0.05
MCX,mcx_fo,CRUDEOIL,246203,OPTFUT,PE,7950,CRUDEOIL22NOV7950PE,CRUDEOIL22NOV7950PE,CRUDEOIL 16NOV22 7950 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246204,OPTFUT,CE,8000,CRUDEOIL22NOV8000CE,CRUDEOIL22NOV8000CE,CRUDEOIL 16NOV22 8000 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246205,OPTFUT,PE,8000,CRUDEOIL22NOV8000PE,CRUDEOIL22NOV8000PE,CRUDEOIL 16NOV22 8000 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246206,OPTFUT,CE,8050,CRUDEOIL22NOV8050CE,CRUDEOIL22NOV8050CE,CRUDEOIL 16NOV22 8050 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246207,OPTFUT,PE,8050,CRUDEOIL22NOV8050PE,CRUDEOIL22NOV8050PE,CRUDEOIL 16NOV22 8050 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246208,OPTFUT,CE,8100,CRUDEOIL22NOV8100CE,CRUDEOIL22NOV8100CE,CRUDEOIL 16NOV22 8100 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246209,OPTFUT,PE,8100,CRUDEOIL22NOV8100PE,CRUDEOIL22NOV8100PE,CRUDEOIL 16NOV22 8100 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246210,OPTFUT,CE,8150,CRUDEOIL22NOV8150CE,CRUDEOIL22NOV8150CE,CRUDEOIL 16NOV22 8150 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246211,OPTFUT,PE,8150,CRUDEOIL22NOV8150PE,CRUDEOIL22NOV8150PE,CRUDEOIL 16NOV22 8150 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246212,OPTFUT,CE,8200,CRUDEOIL22NOV8200CE,CRUDEOIL22NOV8200CE,CRUDEOIL 16NOV22 8200 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246213,OPTFUT,PE,8200,CRUDEOIL22NOV8200PE,CRUDEOIL22NOV8200PE,CRUDEOIL 16NOV22 8200 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246214,OPTFUT,CE,8250,CRUDEOIL22NOV8250CE,CRUDEOIL22NOV8250CE,CRUDEOIL 16NOV22 8250 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246215,OPTFUT,PE,8250,CRUDEOIL22NOV8250PE,CRUDEOIL22NOV8250PE,CRUDEOIL 16NOV22 8250 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246216,OPTFUT,CE,8300,CRUDEOIL22NOV8300CE,CRUDEOIL22NOV8300CE,CRUDEOIL 16NOV22 8300 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246217,OPTFUT,PE,8300,CRUDEOIL22NOV8300PE,CRUDEOIL22NOV8300PE,CRUDEOIL 16NOV22 8300 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246218,OPTFUT,CE,8350,CRUDEOIL22NOV8350CE,CRUDEOIL22NOV8350CE,CRUDEOIL 16NOV22 8350 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246219,OPTFUT,PE,8350,CRUDEOIL22NOV8350PE,CRUDEOIL22NOV8350PE,CRUDEOIL 16NOV22 8350 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246220,OPTFUT,CE,8400,CRUDEOIL22NOV8400CE,CRUDEOIL22NOV8400CE,CRUDEOIL 16NOV22 8400 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246221,OPTFUT,PE,8400,CRUDEOIL22NOV8400PE,CRUDEOIL22NOV8400PE,CRUDEOIL 16NOV22 8400 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246222,OPTFUT,CE,8450,CRUDEOIL22NOV8450CE,CRUDEOIL22NOV8450CE,CRUDEOIL 16NOV22 8450 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246223,OPTFUT,PE,8450,CRUDEOIL22NOV8450PE,CRUDEOIL22NOV8450PE,CRUDEOIL 16NOV22 8450 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246224,OPTFUT,CE,8500,CRUDEOIL22NOV8500CE,CRUDEOIL22NOV8500CE,CRUDEOIL 16NOV22 8500 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246225,OPTFUT,PE,8500,CRUDEOIL22NOV8500PE,CRUDEOIL22NOV8500PE,CRUDEOIL 16NOV22 8500 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246226,OPTFUT,CE,8550,CRUDEOIL22NOV8550CE,CRUDEOIL22NOV8550CE,CRUDEOIL 16NOV22 8550 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246227,OPTFUT,PE,8550,CRUDEOIL22NOV8550PE,CRUDEOIL22NOV8550PE,CRUDEOIL 16NOV22 8550 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246228,OPTFUT,CE,8600,CRUDEOIL22NOV8600CE,CRUDEOIL22NOV8600CE,CRUDEOIL 16NOV22 8600 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246229,OPTFUT,PE,8600,CRUDEOIL22NOV8600PE,CRUDEOIL22NOV8600PE,CRUDEOIL 16NOV22 8600 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246230,OPTFUT,CE,8650,CRUDEOIL22NOV8650CE,CRUDEOIL22NOV8650CE,CRUDEOIL 16NOV22 8650 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246231,OPTFUT,PE,8650,CRUDEOIL22NOV8650PE,CRUDEOIL22NOV8650PE,CRUDEOIL 16NOV22 8650 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246232,OPTFUT,CE,8700,CRUDEOIL22NOV8700CE,CRUDEOIL22NOV8700CE,CRUDEOIL 16NOV22 8700 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246233,OPTFUT,PE,8700,CRUDEOIL22NOV8700PE,CRUDEOIL22NOV8700PE,CRUDEOIL 16NOV22 8700 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246234,OPTFUT,CE,8750,CRUDEOIL22NOV8750CE,CRUDEOIL22NOV8750CE,CRUDEOIL 16NOV22 8750 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246235,OPTFUT,PE,8750,CRUDEOIL22NOV8750PE,CRUDEOIL22NOV8750PE,CRUDEOIL 16NOV22 8750 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246236,OPTFUT,CE,8800,CRUDEOIL22NOV8800CE,CRUDEOIL22NOV8800CE,CRUDEOIL 16NOV22 8800 CE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246237,OPTFUT,PE,8800,CRUDEOIL22NOV8800PE,CRUDEOIL22NOV8800PE,CRUDEOIL 16NOV22 8800 PE,2022-11-16,100,0.1
MCX,mcx_fo,CRUDEOIL,246238,OPTFUT,CE,8850,CRUDEOIL22NOV8850CE,CRUDEOIL22NOV8850CE,CRUDEOIL 16NOV22 8850 CE,2022-11-16,100,0.1
MCX,mcx_fo,GOLDM,246564,OPTFUT,PE,48500,GOLDM22OCT48500PE,GOLDM22OCT48500PE,GOLDM 26OCT22 48500 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246565,OPTFUT,CE,48600,GOLDM22OCT48600CE,GOLDM22OCT48600CE,GOLDM 26OCT22 48600 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246566,OPTFUT,PE,48600,GOLDM22OCT48600PE,GOLDM22OCT48600PE,GOLDM 26OCT22 48600 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246567,OPTFUT,CE,48700,GOLDM22OCT48700CE,GOLDM22OCT48700CE,GOLDM 26OCT22 48700 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246568,OPTFUT,PE,48700,GOLDM22OCT48700PE,GOLDM22OCT48700PE,GOLDM 26OCT22 48700 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246286,OPTFUT,CE,48800,GOLDM22OCT48800CE,GOLDM22OCT48800CE,GOLDM 26OCT22 48800 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246287,OPTFUT,PE,48800,GOLDM22OCT48800PE,GOLDM22OCT48800PE,GOLDM 26OCT22 48800 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246288,OPTFUT,CE,48900,GOLDM22OCT48900CE,GOLDM22OCT48900CE,GOLDM 26OCT22 48900 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246289,OPTFUT,PE,48900,GOLDM22OCT48900PE,GOLDM22OCT48900PE,GOLDM 26OCT22 48900 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246290,OPTFUT,CE,49000,GOLDM22OCT49000CE,GOLDM22OCT49000CE,GOLDM 26OCT22 49000 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246291,OPTFUT,PE,49000,GOLDM22OCT49000PE,GOLDM22OCT49000PE,GOLDM 26OCT22 49000 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246292,OPTFUT,CE,49100,GOLDM22OCT49100CE,GOLDM22OCT49100CE,GOLDM 26OCT22 49100 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246293,OPTFUT,PE,49100,GOLDM22OCT49100PE,GOLDM22OCT49100PE,GOLDM 26OCT22 49100 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246088,OPTFUT,CE,49200,GOLDM22OCT49200CE,GOLDM22OCT49200CE,GOLDM 26OCT22 49200 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246089,OPTFUT,PE,49200,GOLDM22OCT49200PE,GOLDM22OCT49200PE,GOLDM 26OCT22 49200 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246062,OPTFUT,CE,49300,GOLDM22OCT49300CE,GOLDM22OCT49300CE,GOLDM 26OCT22 49300 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246063,OPTFUT,PE,49300,GOLDM22OCT49300PE,GOLDM22OCT49300PE,GOLDM 26OCT22 49300 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246064,OPTFUT,CE,49400,GOLDM22OCT49400CE,GOLDM22OCT49400CE,GOLDM 26OCT22 49400 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,246065,OPTFUT,PE,49400,GOLDM22OCT49400PE,GOLDM22OCT49400PE,GOLDM 26OCT22 49400 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245760,OPTFUT,CE,49500,GOLDM22OCT49500CE,GOLDM22OCT49500CE,GOLDM 26OCT22 49500 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245761,OPTFUT,PE,49500,GOLDM22OCT49500PE,GOLDM22OCT49500PE,GOLDM 26OCT22 49500 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245762,OPTFUT,CE,49600,GOLDM22OCT49600CE,GOLDM22OCT49600CE,GOLDM 26OCT22 49600 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245763,OPTFUT,PE,49600,GOLDM22OCT49600PE,GOLDM22OCT49600PE,GOLDM 26OCT22 49600 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245764,OPTFUT,CE,49700,GOLDM22OCT49700CE,GOLDM22OCT49700CE,GOLDM 26OCT22 49700 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245765,OPTFUT,PE,49700,GOLDM22OCT49700PE,GOLDM22OCT49700PE,GOLDM 26OCT22 49700 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245766,OPTFUT,CE,49800,GOLDM22OCT49800CE,GOLDM22OCT49800CE,GOLDM 26OCT22 49800 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245767,OPTFUT,PE,49800,GOLDM22OCT49800PE,GOLDM22OCT49800PE,GOLDM 26OCT22 49800 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245768,OPTFUT,CE,49900,GOLDM22OCT49900CE,GOLDM22OCT49900CE,GOLDM 26OCT22 49900 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245769,OPTFUT,PE,49900,GOLDM22OCT49900PE,GOLDM22OCT49900PE,GOLDM 26OCT22 49900 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245770,OPTFUT,CE,50000,GOLDM22OCT50000CE,GOLDM22OCT50000CE,GOLDM 26OCT22 50000 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245771,OPTFUT,PE,50000,GOLDM22OCT50000PE,GOLDM22OCT50000PE,GOLDM 26OCT22 50000 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245772,OPTFUT,CE,50100,GOLDM22OCT50100CE,GOLDM22OCT50100CE,GOLDM 26OCT22 50100 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245773,OPTFUT,PE,50100,GOLDM22OCT50100PE,GOLDM22OCT50100PE,GOLDM 26OCT22 50100 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245774,OPTFUT,CE,50200,GOLDM22OCT50200CE,GOLDM22OCT50200CE,GOLDM 26OCT22 50200 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245775,OPTFUT,PE,50200,GOLDM22OCT50200PE,GOLDM22OCT50200PE,GOLDM 26OCT22 50200 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245776,OPTFUT,CE,50300,GOLDM22OCT50300CE,GOLDM22OCT50300CE,GOLDM 26OCT22 50300 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245777,OPTFUT,PE,50300,GOLDM22OCT50300PE,GOLDM22OCT50300PE,GOLDM 26OCT22 50300 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245778,OPTFUT,CE,50400,GOLDM22OCT50400CE,GOLDM22OCT50400CE,GOLDM 26OCT22 50400 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245779,OPTFUT,PE,50400,GOLDM22OCT50400PE,GOLDM22OCT50400PE,GOLDM 26OCT22 50400 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245780,OPTFUT,CE,50500,GOLDM22OCT50500CE,GOLDM22OCT50500CE,GOLDM 26OCT22 50500 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245781,OPTFUT,PE,50500,GOLDM22OCT50500PE,GOLDM22OCT50500PE,GOLDM 26OCT22 50500 PE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245782,OPTFUT,CE,50600,GOLDM22OCT50600CE,GOLDM22OCT50600CE,GOLDM 26OCT22 50600 CE,2022-10-26,100,0.5
MCX,mcx_fo,GOLDM,245783,OPTFUT,PE,50600,GOLDM22OCT50600PE,GOLDM22OCT50600PE,GOLDM 26OCT22 50600 PE,2022-10-26,100,0.5
